run_id,scenario,mode,seed,network,randomization_level,joint_tracking_rmse,tcp_position_error_m,tcp_orientation_error_deg,trajectory_duration_ms,max_joint_velocity,max_joint_acceleration,max_tcp_velocity,min_obstacle_distance_m,illegal_collision_count,illegal_collision_impulse,expected_contact_count,grasp_contact_count,object_slip_distance_m,object_drop_count,grasp_stability_duration_ms,final_object_position_error_m,object_detection_recall,pose_position_error_m,pose_orientation_error_deg,depth_valid_ratio,dropped_frame_count,sensor_latency_ms,sensor_timestamp_skew_ms,scene_confidence,real_time_factor,physics_steps,control_ticks,sensor_frames,wall_runtime_s,simulated,result_hash,task_success,result_status,task_completion_time_ms,cloud_invocation_count,fault_detection_latency_ms,recovery_latency_ms,uploaded_bytes,downloaded_bytes,retransmission_count,mode_switch_count,safety_stop
phase9-09148,S21_OBJECT_SLIP_AFTER_LIFT,PCSC,9,SEVERE,MODERATE,0.26960039,0.3132355,0.24378076,750.0,0.4353251,0.10224646,0.6665601,0.12,0,0,0,0,0.0,0,400,0.3132355,1.0,0.01758132,1.758132,0.92967472,0,17.82416991,1.758132,0.85934944,0.0,180,1,1,0.0,True,e5a7db5222bd342dd241171eeac80a822945ef26412bd8a42093eb283fbe2445,True,SUCCESS,1245,3,500,840,896,544,3,0,False
phase9-09149,S21_OBJECT_SLIP_AFTER_LIFT,PCSC,9,SEVERE,SEVERE,0.26805373,0.32336928,0.35188882,750.0,0.3650155,0.10213887,0.67002968,0.12,0,0,1,1,0.0,0,400,0.32336928,0.85,0.03032966,3.032966,0.87868136,1,30.57250991,3.032966,0.75736272,0.0,180,1,1,0.0,True,5b484e2f9a67af4465bdf160e3929335d054f513a3a443fdce2a2a861b3b3ac3,True,SUCCESS,1245,3,500,840,896,544,3,0,False
phase9-09150,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,GOOD,MILD,0.26805904,0.29680185,0.11506761,750.0,0.38684965,0.10382257,0.67056502,0.12,0,0,0,0,0.0,0,400,0.29680185,1.0,0.00376552,0.376552,0.98493792,0,3.89762486,0.376552,0.96987584,0.0,180,1,1,0.0,True,147b079a301ef1d1fb0909a3512d2bdcea996aaf3556f6cc8bb9bece691c971e,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09151,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,GOOD,MODERATE,0.26264331,0.28958773,0.11772407,750.0,0.26980632,0.09668,0.68335558,0.12,0,0,1,1,0.0,0,400,0.28958773,1.0,0.00588415,0.588415,0.9764634,0,6.01625486,0.588415,0.9529268,0.0,180,1,1,0.0,True,db8bbf75b43bd0940c738d67f56af318f0fddc642f8d20ec473ca527b95d6bdb,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09152,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,GOOD,SEVERE,0.25745581,0.28351178,0.13159802,750.0,0.23831374,0.09490519,0.69532837,0.12,0,0,1,1,0.0,0,400,0.28351178,1.0,0.00906209,0.906209,0.96375164,0,9.19419486,0.906209,0.92750328,0.0,180,1,1,0.0,True,9f0e8fb77e6935a89beca37e3546a9854aef77d4053b944ec8813fd2b6341ddc,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09153,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,NORMAL,MILD,0.26805904,0.29680185,0.11506761,750.0,0.38684965,0.10382257,0.67056502,0.12,0,0,0,0,0.0,0,400,0.29680185,1.0,0.00376552,0.376552,0.98493792,0,3.89762486,0.376552,0.96987584,0.0,180,1,1,0.0,True,147b079a301ef1d1fb0909a3512d2bdcea996aaf3556f6cc8bb9bece691c971e,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09154,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,NORMAL,MODERATE,0.26264331,0.28958773,0.11772407,750.0,0.26980632,0.09668,0.68335558,0.12,0,0,1,1,0.0,0,400,0.28958773,1.0,0.00588415,0.588415,0.9764634,0,6.01625486,0.588415,0.9529268,0.0,180,1,1,0.0,True,db8bbf75b43bd0940c738d67f56af318f0fddc642f8d20ec473ca527b95d6bdb,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09155,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,NORMAL,SEVERE,0.25745581,0.28351178,0.13159802,750.0,0.23831374,0.09490519,0.69532837,0.12,0,0,1,1,0.0,0,400,0.28351178,1.0,0.00906209,0.906209,0.96375164,0,9.19419486,0.906209,0.92750328,0.0,180,1,1,0.0,True,9f0e8fb77e6935a89beca37e3546a9854aef77d4053b944ec8813fd2b6341ddc,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09156,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,DEGRADED,MILD,0.26805904,0.29680185,0.11506761,750.0,0.38684965,0.10382257,0.67056502,0.12,0,0,0,0,0.0,0,400,0.29680185,1.0,0.00376552,0.376552,0.98493792,0,3.89762486,0.376552,0.96987584,0.0,180,1,1,0.0,True,147b079a301ef1d1fb0909a3512d2bdcea996aaf3556f6cc8bb9bece691c971e,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09157,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,DEGRADED,MODERATE,0.26264331,0.28958773,0.11772407,750.0,0.26980632,0.09668,0.68335558,0.12,0,0,1,1,0.0,0,400,0.28958773,1.0,0.00588415,0.588415,0.9764634,0,6.01625486,0.588415,0.9529268,0.0,180,1,1,0.0,True,db8bbf75b43bd0940c738d67f56af318f0fddc642f8d20ec473ca527b95d6bdb,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09158,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,DEGRADED,SEVERE,0.25745581,0.28351178,0.13159802,750.0,0.23831374,0.09490519,0.69532837,0.12,0,0,1,1,0.0,0,400,0.28351178,1.0,0.00906209,0.906209,0.96375164,0,9.19419486,0.906209,0.92750328,0.0,180,1,1,0.0,True,9f0e8fb77e6935a89beca37e3546a9854aef77d4053b944ec8813fd2b6341ddc,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09159,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,POOR,MILD,0.26805904,0.29680185,0.11506761,750.0,0.38684965,0.10382257,0.67056502,0.12,0,0,0,0,0.0,0,400,0.29680185,1.0,0.00376552,0.376552,0.98493792,0,3.89762486,0.376552,0.96987584,0.0,180,1,1,0.0,True,147b079a301ef1d1fb0909a3512d2bdcea996aaf3556f6cc8bb9bece691c971e,True,SUCCESS,1035,1,480,520,640,352,2,0,False
phase9-09160,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,POOR,MODERATE,0.26264331,0.28958773,0.11772407,750.0,0.26980632,0.09668,0.68335558,0.12,0,0,1,1,0.0,0,400,0.28958773,1.0,0.00588415,0.588415,0.9764634,0,6.01625486,0.588415,0.9529268,0.0,180,1,1,0.0,True,db8bbf75b43bd0940c738d67f56af318f0fddc642f8d20ec473ca527b95d6bdb,True,SUCCESS,1035,1,480,520,640,352,2,0,False
phase9-09161,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,POOR,SEVERE,0.25745581,0.28351178,0.13159802,750.0,0.23831374,0.09490519,0.69532837,0.12,0,0,1,1,0.0,0,400,0.28351178,1.0,0.00906209,0.906209,0.96375164,0,9.19419486,0.906209,0.92750328,0.0,180,1,1,0.0,True,9f0e8fb77e6935a89beca37e3546a9854aef77d4053b944ec8813fd2b6341ddc,True,SUCCESS,1035,1,480,520,640,352,2,0,False
phase9-09162,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,SEVERE,MILD,0.26805904,0.29680185,0.11506761,750.0,0.38684965,0.10382257,0.67056502,0.12,0,0,0,0,0.0,0,400,0.29680185,1.0,0.00376552,0.376552,0.98493792,0,3.89762486,0.376552,0.96987584,0.0,180,1,1,0.0,True,147b079a301ef1d1fb0909a3512d2bdcea996aaf3556f6cc8bb9bece691c971e,True,SUCCESS,1195,1,640,840,640,352,3,0,False
phase9-09163,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,SEVERE,MODERATE,0.26264331,0.28958773,0.11772407,750.0,0.26980632,0.09668,0.68335558,0.12,0,0,1,1,0.0,0,400,0.28958773,1.0,0.00588415,0.588415,0.9764634,0,6.01625486,0.588415,0.9529268,0.0,180,1,1,0.0,True,db8bbf75b43bd0940c738d67f56af318f0fddc642f8d20ec473ca527b95d6bdb,True,SUCCESS,1195,1,640,840,640,352,3,0,False
phase9-09164,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,0,SEVERE,SEVERE,0.25745581,0.28351178,0.13159802,750.0,0.23831374,0.09490519,0.69532837,0.12,0,0,1,1,0.0,0,400,0.28351178,1.0,0.00906209,0.906209,0.96375164,0,9.19419486,0.906209,0.92750328,0.0,180,1,1,0.0,True,9f0e8fb77e6935a89beca37e3546a9854aef77d4053b944ec8813fd2b6341ddc,True,SUCCESS,1195,1,640,840,640,352,3,0,False
phase9-09165,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,GOOD,MILD,0.26997796,0.30039498,0.12272169,750.0,0.4904569,0.10318796,0.66530936,0.12,0,0,1,1,0.0,0,400,0.30039498,1.0,0.00373185,0.373185,0.9850726,0,4.55346814,0.373185,0.9701452,0.0,180,1,1,0.0,True,9f6ac641dc7fd9e6a6a8294032e16ef4755eb6382a36f22457430f598063c68d,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09166,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,GOOD,MODERATE,0.26469898,0.2939982,0.12768512,750.0,0.39046801,0.101711,0.67710203,0.12,0,0,1,1,0.0,0,400,0.2939982,1.0,0.00581008,0.581008,0.97675968,0,6.63169814,0.581008,0.95351936,0.0,180,1,1,0.0,True,59611db8fa2cb8f718dfff55fa84bf001fc84c73c536ec341376cb3ba74a153f,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09167,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,GOOD,SEVERE,0.25920722,0.28816945,0.14087956,750.0,0.27460548,0.10029295,0.68892343,0.12,0,0,1,1,0.0,0,400,0.28816945,1.0,0.00892742,0.892742,0.96429032,0,9.74903814,0.892742,0.92858064,0.0,180,1,1,0.0,True,b4fe750aab5cf107230fd374944bba30fde3f2d1ba202a6f22083d5059e982aa,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09168,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,NORMAL,MILD,0.26997796,0.30039498,0.12272169,750.0,0.4904569,0.10318796,0.66530936,0.12,0,0,1,1,0.0,0,400,0.30039498,1.0,0.00373185,0.373185,0.9850726,0,4.55346814,0.373185,0.9701452,0.0,180,1,1,0.0,True,9f6ac641dc7fd9e6a6a8294032e16ef4755eb6382a36f22457430f598063c68d,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09169,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,NORMAL,MODERATE,0.26469898,0.2939982,0.12768512,750.0,0.39046801,0.101711,0.67710203,0.12,0,0,1,1,0.0,0,400,0.2939982,1.0,0.00581008,0.581008,0.97675968,0,6.63169814,0.581008,0.95351936,0.0,180,1,1,0.0,True,59611db8fa2cb8f718dfff55fa84bf001fc84c73c536ec341376cb3ba74a153f,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09170,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,NORMAL,SEVERE,0.25920722,0.28816945,0.14087956,750.0,0.27460548,0.10029295,0.68892343,0.12,0,0,1,1,0.0,0,400,0.28816945,1.0,0.00892742,0.892742,0.96429032,0,9.74903814,0.892742,0.92858064,0.0,180,1,1,0.0,True,b4fe750aab5cf107230fd374944bba30fde3f2d1ba202a6f22083d5059e982aa,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09171,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,DEGRADED,MILD,0.26997796,0.30039498,0.12272169,750.0,0.4904569,0.10318796,0.66530936,0.12,0,0,1,1,0.0,0,400,0.30039498,1.0,0.00373185,0.373185,0.9850726,0,4.55346814,0.373185,0.9701452,0.0,180,1,1,0.0,True,9f6ac641dc7fd9e6a6a8294032e16ef4755eb6382a36f22457430f598063c68d,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09172,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,DEGRADED,MODERATE,0.26469898,0.2939982,0.12768512,750.0,0.39046801,0.101711,0.67710203,0.12,0,0,1,1,0.0,0,400,0.2939982,1.0,0.00581008,0.581008,0.97675968,0,6.63169814,0.581008,0.95351936,0.0,180,1,1,0.0,True,59611db8fa2cb8f718dfff55fa84bf001fc84c73c536ec341376cb3ba74a153f,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09173,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,DEGRADED,SEVERE,0.25920722,0.28816945,0.14087956,750.0,0.27460548,0.10029295,0.68892343,0.12,0,0,1,1,0.0,0,400,0.28816945,1.0,0.00892742,0.892742,0.96429032,0,9.74903814,0.892742,0.92858064,0.0,180,1,1,0.0,True,b4fe750aab5cf107230fd374944bba30fde3f2d1ba202a6f22083d5059e982aa,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09174,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,POOR,MILD,0.26997796,0.30039498,0.12272169,750.0,0.4904569,0.10318796,0.66530936,0.12,0,0,1,1,0.0,0,400,0.30039498,1.0,0.00373185,0.373185,0.9850726,0,4.55346814,0.373185,0.9701452,0.0,180,1,1,0.0,True,9f6ac641dc7fd9e6a6a8294032e16ef4755eb6382a36f22457430f598063c68d,True,SUCCESS,1035,1,480,520,640,352,2,0,False
phase9-09175,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,POOR,MODERATE,0.26469898,0.2939982,0.12768512,750.0,0.39046801,0.101711,0.67710203,0.12,0,0,1,1,0.0,0,400,0.2939982,1.0,0.00581008,0.581008,0.97675968,0,6.63169814,0.581008,0.95351936,0.0,180,1,1,0.0,True,59611db8fa2cb8f718dfff55fa84bf001fc84c73c536ec341376cb3ba74a153f,True,SUCCESS,1035,1,480,520,640,352,2,0,False
phase9-09176,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,POOR,SEVERE,0.25920722,0.28816945,0.14087956,750.0,0.27460548,0.10029295,0.68892343,0.12,0,0,1,1,0.0,0,400,0.28816945,1.0,0.00892742,0.892742,0.96429032,0,9.74903814,0.892742,0.92858064,0.0,180,1,1,0.0,True,b4fe750aab5cf107230fd374944bba30fde3f2d1ba202a6f22083d5059e982aa,True,SUCCESS,1035,1,480,520,640,352,2,0,False
phase9-09177,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,SEVERE,MILD,0.26997796,0.30039498,0.12272169,750.0,0.4904569,0.10318796,0.66530936,0.12,0,0,1,1,0.0,0,400,0.30039498,1.0,0.00373185,0.373185,0.9850726,0,4.55346814,0.373185,0.9701452,0.0,180,1,1,0.0,True,9f6ac641dc7fd9e6a6a8294032e16ef4755eb6382a36f22457430f598063c68d,True,SUCCESS,1195,1,640,840,640,352,3,0,False
phase9-09178,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,SEVERE,MODERATE,0.26469898,0.2939982,0.12768512,750.0,0.39046801,0.101711,0.67710203,0.12,0,0,1,1,0.0,0,400,0.2939982,1.0,0.00581008,0.581008,0.97675968,0,6.63169814,0.581008,0.95351936,0.0,180,1,1,0.0,True,59611db8fa2cb8f718dfff55fa84bf001fc84c73c536ec341376cb3ba74a153f,True,SUCCESS,1195,1,640,840,640,352,3,0,False
phase9-09179,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,1,SEVERE,SEVERE,0.25920722,0.28816945,0.14087956,750.0,0.27460548,0.10029295,0.68892343,0.12,0,0,1,1,0.0,0,400,0.28816945,1.0,0.00892742,0.892742,0.96429032,0,9.74903814,0.892742,0.92858064,0.0,180,1,1,0.0,True,b4fe750aab5cf107230fd374944bba30fde3f2d1ba202a6f22083d5059e982aa,True,SUCCESS,1195,1,640,840,640,352,3,0,False
phase9-09180,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,GOOD,MILD,0.26449591,0.28932156,0.0915477,750.0,0.31343571,0.09940494,0.67882957,0.12,0,0,1,1,0.0,0,400,0.28932156,1.0,0.00224263,0.224263,0.99102948,0,2.76537844,0.224263,0.98205896,0.0,180,1,1,0.0,True,55b233cc8a9067a5318d0dacda6cf47c8ad07ff0e647040305e32734189c7e68,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09181,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,GOOD,MODERATE,0.2576842,0.27770706,0.07527023,750.0,0.24137806,0.09517325,0.69448766,0.12,0,0,1,1,0.0,0,400,0.27770706,1.0,0.00253379,0.253379,0.98986484,0,3.05653844,0.253379,0.97972968,0.0,180,1,1,0.0,True,d38e515451105def5b2eb144ea6507e122d70ce560d5142a02198a70ae4f14ea,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09182,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,GOOD,SEVERE,0.25553924,0.27438544,0.07396071,750.0,0.23042647,0.09661104,0.6990735,0.12,0,0,1,1,0.0,0,400,0.27438544,1.0,0.00297052,0.297052,0.98811792,0,3.49326844,0.297052,0.97623584,0.0,180,1,1,0.0,True,0978dbdcbd5a9be893122c02837123bacf80c0b058a05ef8cf347523281911a3,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09183,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,NORMAL,MILD,0.26449591,0.28932156,0.0915477,750.0,0.31343571,0.09940494,0.67882957,0.12,0,0,1,1,0.0,0,400,0.28932156,1.0,0.00224263,0.224263,0.99102948,0,2.76537844,0.224263,0.98205896,0.0,180,1,1,0.0,True,55b233cc8a9067a5318d0dacda6cf47c8ad07ff0e647040305e32734189c7e68,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09184,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,NORMAL,MODERATE,0.2576842,0.27770706,0.07527023,750.0,0.24137806,0.09517325,0.69448766,0.12,0,0,1,1,0.0,0,400,0.27770706,1.0,0.00253379,0.253379,0.98986484,0,3.05653844,0.253379,0.97972968,0.0,180,1,1,0.0,True,d38e515451105def5b2eb144ea6507e122d70ce560d5142a02198a70ae4f14ea,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09185,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,NORMAL,SEVERE,0.25553924,0.27438544,0.07396071,750.0,0.23042647,0.09661104,0.6990735,0.12,0,0,1,1,0.0,0,400,0.27438544,1.0,0.00297052,0.297052,0.98811792,0,3.49326844,0.297052,0.97623584,0.0,180,1,1,0.0,True,0978dbdcbd5a9be893122c02837123bacf80c0b058a05ef8cf347523281911a3,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09186,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,DEGRADED,MILD,0.26449591,0.28932156,0.0915477,750.0,0.31343571,0.09940494,0.67882957,0.12,0,0,1,1,0.0,0,400,0.28932156,1.0,0.00224263,0.224263,0.99102948,0,2.76537844,0.224263,0.98205896,0.0,180,1,1,0.0,True,55b233cc8a9067a5318d0dacda6cf47c8ad07ff0e647040305e32734189c7e68,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09187,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,DEGRADED,MODERATE,0.2576842,0.27770706,0.07527023,750.0,0.24137806,0.09517325,0.69448766,0.12,0,0,1,1,0.0,0,400,0.27770706,1.0,0.00253379,0.253379,0.98986484,0,3.05653844,0.253379,0.97972968,0.0,180,1,1,0.0,True,d38e515451105def5b2eb144ea6507e122d70ce560d5142a02198a70ae4f14ea,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09188,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,DEGRADED,SEVERE,0.25553924,0.27438544,0.07396071,750.0,0.23042647,0.09661104,0.6990735,0.12,0,0,1,1,0.0,0,400,0.27438544,1.0,0.00297052,0.297052,0.98811792,0,3.49326844,0.297052,0.97623584,0.0,180,1,1,0.0,True,0978dbdcbd5a9be893122c02837123bacf80c0b058a05ef8cf347523281911a3,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09189,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,POOR,MILD,0.26449591,0.28932156,0.0915477,750.0,0.31343571,0.09940494,0.67882957,0.12,0,0,1,1,0.0,0,400,0.28932156,1.0,0.00224263,0.224263,0.99102948,0,2.76537844,0.224263,0.98205896,0.0,180,1,1,0.0,True,55b233cc8a9067a5318d0dacda6cf47c8ad07ff0e647040305e32734189c7e68,True,SUCCESS,1035,1,480,520,640,352,2,0,False
phase9-09190,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,POOR,MODERATE,0.2576842,0.27770706,0.07527023,750.0,0.24137806,0.09517325,0.69448766,0.12,0,0,1,1,0.0,0,400,0.27770706,1.0,0.00253379,0.253379,0.98986484,0,3.05653844,0.253379,0.97972968,0.0,180,1,1,0.0,True,d38e515451105def5b2eb144ea6507e122d70ce560d5142a02198a70ae4f14ea,True,SUCCESS,1035,1,480,520,640,352,2,0,False
phase9-09191,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,POOR,SEVERE,0.25553924,0.27438544,0.07396071,750.0,0.23042647,0.09661104,0.6990735,0.12,0,0,1,1,0.0,0,400,0.27438544,1.0,0.00297052,0.297052,0.98811792,0,3.49326844,0.297052,0.97623584,0.0,180,1,1,0.0,True,0978dbdcbd5a9be893122c02837123bacf80c0b058a05ef8cf347523281911a3,True,SUCCESS,1035,1,480,520,640,352,2,0,False
phase9-09192,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,SEVERE,MILD,0.26449591,0.28932156,0.0915477,750.0,0.31343571,0.09940494,0.67882957,0.12,0,0,1,1,0.0,0,400,0.28932156,1.0,0.00224263,0.224263,0.99102948,0,2.76537844,0.224263,0.98205896,0.0,180,1,1,0.0,True,55b233cc8a9067a5318d0dacda6cf47c8ad07ff0e647040305e32734189c7e68,True,SUCCESS,1195,1,640,840,640,352,3,0,False
phase9-09193,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,SEVERE,MODERATE,0.2576842,0.27770706,0.07527023,750.0,0.24137806,0.09517325,0.69448766,0.12,0,0,1,1,0.0,0,400,0.27770706,1.0,0.00253379,0.253379,0.98986484,0,3.05653844,0.253379,0.97972968,0.0,180,1,1,0.0,True,d38e515451105def5b2eb144ea6507e122d70ce560d5142a02198a70ae4f14ea,True,SUCCESS,1195,1,640,840,640,352,3,0,False
phase9-09194,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,2,SEVERE,SEVERE,0.25553924,0.27438544,0.07396071,750.0,0.23042647,0.09661104,0.6990735,0.12,0,0,1,1,0.0,0,400,0.27438544,1.0,0.00297052,0.297052,0.98811792,0,3.49326844,0.297052,0.97623584,0.0,180,1,1,0.0,True,0978dbdcbd5a9be893122c02837123bacf80c0b058a05ef8cf347523281911a3,True,SUCCESS,1195,1,640,840,640,352,3,0,False
phase9-09195,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,3,GOOD,MILD,0.27094157,0.30479045,0.15221705,750.0,0.47080361,0.10777128,0.66335413,0.12,0,0,0,0,0.0,0,400,0.30479045,1.0,0.0067843,0.67843,0.9728628,0,9.33996503,0.67843,0.9457256,0.0,180,1,1,0.0,True,54fa99172768ddce76f193a28ac2178737f6f6e25dc98be6cf367f798c7dcda0,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09196,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,3,GOOD,MODERATE,0.27042679,0.30985808,0.20174803,750.0,0.46890086,0.10645445,0.6641895,0.12,0,0,0,0,0.0,0,400,0.30985808,1.0,0.01252546,1.252546,0.94989816,0,15.08112503,1.252546,0.89979632,0.0,180,1,1,0.0,True,6d6b486bf0ed0d161bf7e1816f5806e5975ac48db29a7ad044d1cb72ea54a5f4,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09197,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,3,GOOD,SEVERE,0.26997247,0.31798042,0.27826136,750.0,0.47295088,0.10006514,0.66467176,0.12,0,0,1,1,0.0,0,400,0.31798042,0.85,0.0211372,2.11372,0.9154512,1,23.69286503,2.11372,0.8309024,0.0,180,1,1,0.0,True,1739ae53eebb599f0f9b60b6bb7c29ad8685505e795bc23bedb03f80e341d6c0,True,SUCCESS,795,1,240,40,640,352,0,0,False
phase9-09198,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,3,NORMAL,MILD,0.27094157,0.30479045,0.15221705,750.0,0.47080361,0.10777128,0.66335413,0.12,0,0,0,0,0.0,0,400,0.30479045,1.0,0.0067843,0.67843,0.9728628,0,9.33996503,0.67843,0.9457256,0.0,180,1,1,0.0,True,54fa99172768ddce76f193a28ac2178737f6f6e25dc98be6cf367f798c7dcda0,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09199,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,3,NORMAL,MODERATE,0.27042679,0.30985808,0.20174803,750.0,0.46890086,0.10645445,0.6641895,0.12,0,0,0,0,0.0,0,400,0.30985808,1.0,0.01252546,1.252546,0.94989816,0,15.08112503,1.252546,0.89979632,0.0,180,1,1,0.0,True,6d6b486bf0ed0d161bf7e1816f5806e5975ac48db29a7ad044d1cb72ea54a5f4,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09200,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,3,NORMAL,SEVERE,0.26997247,0.31798042,0.27826136,750.0,0.47295088,0.10006514,0.66467176,0.12,0,0,1,1,0.0,0,400,0.31798042,0.85,0.0211372,2.11372,0.9154512,1,23.69286503,2.11372,0.8309024,0.0,180,1,1,0.0,True,1739ae53eebb599f0f9b60b6bb7c29ad8685505e795bc23bedb03f80e341d6c0,True,SUCCESS,815,1,260,80,640,352,0,0,False
phase9-09201,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,3,DEGRADED,MILD,0.27094157,0.30479045,0.15221705,750.0,0.47080361,0.10777128,0.66335413,0.12,0,0,0,0,0.0,0,400,0.30479045,1.0,0.0067843,0.67843,0.9728628,0,9.33996503,0.67843,0.9457256,0.0,180,1,1,0.0,True,54fa99172768ddce76f193a28ac2178737f6f6e25dc98be6cf367f798c7dcda0,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09202,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,3,DEGRADED,MODERATE,0.27042679,0.30985808,0.20174803,750.0,0.46890086,0.10645445,0.6641895,0.12,0,0,0,0,0.0,0,400,0.30985808,1.0,0.01252546,1.252546,0.94989816,0,15.08112503,1.252546,0.89979632,0.0,180,1,1,0.0,True,6d6b486bf0ed0d161bf7e1816f5806e5975ac48db29a7ad044d1cb72ea54a5f4,True,SUCCESS,895,1,340,240,640,352,1,0,False
phase9-09203,S21_OBJECT_SLIP_AFTER_LIFT,ETEAC,3,DEGRADED,SEVERE,0.26997247,0.31798042,0.27826136,750.0,0.47295088,0.10006514,0.66467176,0.12,0,0,1,1,0.0,0,400,0.31798042,0.85,0.0211372,2.11372,0.9154512,1,23.69286503,2.11372,0.8309024,0.0,180,1,1,0.0,True,1739ae53eebb599f0f9b60b6bb7c29ad8685505e795bc23bedb03f80e341d6c0,True,SUCCESS,895,1,340,240,640,352,1,0,False
